"_id","_labels","ChEMBL ID","Name","PubChem ID","SMILES","SPARK ID","Spark ID","definition","email","info","link","name","ncbi id","orcid","_start","_end","_type","ChEMBL Assay","DOI","Literature","MIC"
"1956",":ChEMBL","CHEMBL268302","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL268302/","","CHEMBL268302","","",,,,,,,
"1957",":ChEMBL","CHEMBL44328","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44328/","","CHEMBL44328","","",,,,,,,
"1958",":ChEMBL","CHEMBL296502","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296502/","","CHEMBL296502","","",,,,,,,
"1959",":ChEMBL","CHEMBL216838","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL216838/","","CHEMBL216838","","",,,,,,,
"1960",":ChEMBL","CHEMBL43663","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43663/","","CHEMBL43663","","",,,,,,,
"1961",":ChEMBL","CHEMBL266112","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL266112/","","CHEMBL266112","","",,,,,,,
"1962",":ChEMBL","CHEMBL295744","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL295744/","","CHEMBL295744","","",,,,,,,
"1963",":ChEMBL","CHEMBL409242","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL409242/","","CHEMBL409242","","",,,,,,,
"1964",":ChEMBL","CHEMBL262985","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL262985/","","CHEMBL262985","","",,,,,,,
"1965",":ChEMBL","CHEMBL266208","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL266208/","","CHEMBL266208","","",,,,,,,
"1966",":ChEMBL","CHEMBL262680","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL262680/","","CHEMBL262680","","",,,,,,,
"1967",":ChEMBL","CHEMBL288106","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL288106/","","CHEMBL288106","","",,,,,,,
"1968",":ChEMBL","CHEMBL263586","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL263586/","","CHEMBL263586","","",,,,,,,
"1969",":ChEMBL","CHEMBL427567","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL427567/","","CHEMBL427567","","",,,,,,,
"1970",":ChEMBL","CHEMBL298283","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL298283/","","RELOMYCIN","","",,,,,,,
"1971",":ChEMBL","CHEMBL411787","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL411787/","","CHEMBL411787","","",,,,,,,
"1972",":ChEMBL","CHEMBL263500","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL263500/","","CHEMBL263500","","",,,,,,,
"1973",":ChEMBL","CHEMBL262142","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL262142/","","CHEMBL262142","","",,,,,,,
"1974",":ChEMBL","CHEMBL411771","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL411771/","","CHEMBL411771","","",,,,,,,
"1975",":ChEMBL","CHEMBL407616","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL407616/","","CHEMBL407616","","",,,,,,,
"1976",":ChEMBL","CHEMBL46996","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46996/","","CHEMBL46996","","",,,,,,,
"1977",":ChEMBL","CHEMBL295327","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL295327/","","DEFORMYLMACROCIN","","",,,,,,,
"1978",":ChEMBL","CHEMBL295992","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL295992/","","CHEMBL295992","","",,,,,,,
"1979",":ChEMBL","CHEMBL407069","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL407069/","","CHEMBL407069","","",,,,,,,
"1980",":ChEMBL","CHEMBL216814","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL216814/","","CHEMBL216814","","",,,,,,,
"1981",":ChEMBL","CHEMBL268650","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL268650/","","CHEMBL268650","","",,,,,,,
"1982",":ChEMBL","CHEMBL428807","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL428807/","","CHEMBL428807","","",,,,,,,
"1983",":ChEMBL","CHEMBL411010","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL411010/","","CHEMBL411010","","",,,,,,,
"1984",":ChEMBL","CHEMBL44354","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44354/","","CEFTAZIDIME","","",,,,,,,
"1985",":ChEMBL","CHEMBL3099715","CHEMBL3099715","72724832","","","SPK-0258434","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3099715/","","","","",,,,,,,
"1986",":ChEMBL","CHEMBL3425693","CHEMBL3425693","118988516","","","SPK-0258431","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3425693/","","","","",,,,,,,
"1987",":ChEMBL","CHEMBL3425702","CHEMBL3425702","118988515","","","SPK-0258428","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3425702/","","","","",,,,,,,
"1988",":ChEMBL","CHEMBL2424928","(S)-4-((4-(((2,3-Dihydro-[1,4]dioxino[2,3-C]pyridin-7-Yl)methyl)amino)piperidin-1-Yl)methyl)-3-Fluoro-4-Hydroxy-4h-Pyrrolo[3,2,1-De][1,5]naphthyridin-7(5h)-One","23633343","","","SPK-0258364","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2424928/","","","","",,,,,,,
"1989",":ChEMBL","CHEMBL3916579","CHEMBL3916579","134143565","","","SPK-0258360","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3916579/","","","","",,,,,,,
"1990",":ChEMBL","CHEMBL4300103","CHEMBL4300103","145946211","","","SPK-0256471","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4300103/","","","","",,,,,,,
"1991",":ChEMBL","CHEMBL4302148","CHEMBL4302148","145947699","","","SPK-0256470","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4302148/","","","","",,,,,,,
"1992",":ChEMBL","CHEMBL4299899","CHEMBL4299899","145946278","","","SPK-0256461","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4299899/","","","","",,,,,,,
"1993",":ChEMBL","CHEMBL4300612","CHEMBL4300612","145946626","","","SPK-0256460","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4300612/","","","","",,,,,,,
"1994",":ChEMBL","CHEMBL4301111","CHEMBL4301111","145946905","","","SPK-0256459","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4301111/","","","","",,,,,,,
"1995",":ChEMBL","CHEMBL4301943","CHEMBL4301943","145947522","","","SPK-0256458","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4301943/","","","","",,,,,,,
"1996",":ChEMBL","CHEMBL4300099","CHEMBL4300099","145946357","","","SPK-0256457","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4300099/","","","","",,,,,,,
"1997",":ChEMBL","CHEMBL4301228","CHEMBL4301228","145947054","","","SPK-0256456","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4301228/","","","","",,,,,,,
"1998",":SPARK","","","","OB1OCC2=CC=CC(OCCC[N+]3=CC=CC=C3)=C12","SPK-0258452","","","","","","","","",,,,,,,
"1999",":SPARK","","","","NC(=[NH2+])NCCCOC1=C2B(O)OCC2=CC=C1","SPK-0258451","","","","","","","","",,,,,,,
"2000",":SPARK","","","","[NH3+]CCCOC1=C2B(O)OCC2=CC=C1","SPK-0258450","","","","","","","","",,,,,,,
"2001",":SPARK","","","","[NH3+]CC1OB(O)C2=C(OCCCO)C=CC=C12","SPK-0258445","","","","","","","","",,,,,,,
"2002",":SPARK","","","","NC(=[NH2+])NCC1=CN=C(N=C1)N1C=NC(CN2CCCC(C2)C2=NC(=CC(O)=N2)C2=CC=CS2)=C1","SPK-0258443","","","","","","","","",,,,,,,
"2003",":SPARK","","","","NC(=[NH2+])NCC#CC1=CN=C(N=C1)N1C=NC(CN2CCCC(C2)C2=NC(=CC(O)=N2)C2=CC=CS2)=C1","SPK-0258442","","","","","","","","",,,,,,,
"2004",":SPARK","","","","[NH3+]CC#CC1=CN=C(N=C1)N1C=NC(CN2CCCC(C2)C2=NC(=CC(O)=N2)C2=CC=CS2)=C1","SPK-0258441","","","","","","","","",,,,,,,
"2005",":SPARK","","","","NC(=[NH2+])NCCCNC1=CC(=NC(=N1)C1=NNC2=CN=CC=C12)C(F)(F)F","SPK-0258439","","","","","","","","",,,,,,,
"2006",":SPARK","","","","[NH3+]CCCNC1=CC(=NC(=N1)C1=NNC2=CN=CC=C12)C(F)(F)F","SPK-0258438","","","","","","","","",,,,,,,
"2007",":SPARK","","","","NC(=[NH2+])NCCNC1=CC(=NC(=N1)C1=NNC2=CN=CC=C12)C(F)(F)F","SPK-0258436","","","","","","","","",,,,,,,
"2008",":SPARK","","","","CC1=CC=C2N=C(\C=C\C3=CC=C(Cl)C=C3)N=C(NCC[N+]3=CC=CC=C3)C2=C1","SPK-0258433","","","","","","","","",,,,,,,
"2009",":SPARK","","","","CC1=CC=C2N=C(\C=C\C3=CC=C(Cl)C=C3)N=C(NCCNC(N)=[NH2+])C2=C1","SPK-0258432","","","","","","","","",,,,,,,
"2010",":SPARK","","","","CC[NH+](CC)CCNC1=NC(\C=C\C2=CC=C(Cl)C=C2)=NC2=CC=C(C)C=C12","SPK-0258429","","","","","","","","",,,,,,,
"2011",":SPARK","","","","CC[NH+](CC)CCNC1=NC(\C=C\C2=CC=C(Cl)C=C2)=NC2=CC3=C(C=CC=C3)C=C12","SPK-0258427","","","","","","","","",,,,,,,
"2012",":SPARK","","","","CN1C(=O)C=C(C)C2=C1C1=C3N(C(C[N+]4=CC=CC=C4)CO1)C(=O)C=C(C)C3=C2","SPK-0258426","","","","","","","","",,,,,,,
"2013",":SPARK","","","","CN1C(=O)C=C(C)C2=C1C1=C3N(C(CNC(N)=[NH2+])CO1)C(=O)C=C(C)C3=C2","SPK-0258425","","","","","","","","",,,,,,,
"2014",":SPARK","","","","CN(CC1=C(C)C2=CC=CC=C2O1)C(=O)\C=C\C1=CN=C2NC(=O)C(CC[N+]3=CC=CC=C3)CC2=C1","SPK-0258424","","","","","","","","",,,,,,,
"2015",":SPARK","","","","CN(CC1=C(C)C2=CC=CC=C2O1)C(=O)\C=C\C1=CN=C2NC(=O)C(CCNC(N)=[NH2+])CC2=C1","SPK-0258423","","","","","","","","",,,,,,,
"2016",":SPARK","","","","OCCN1C(=O)C=CC2=C1C(CCC13CCC(CC1)(CO3)NCC1=NC3=C(OCC(=O)N3)C=C1)=C(Cl)C=N2","SPK-0258365","","","","","","","","",,,,,,,
"2017",":SPARK","","","","COC1=CN=C2C=CC(=O)N(C[C@H](O)[C@@H]3CC[C@H](CO3)NCC3=NC4=C(OCC(=O)N4)C=C3)C2=C1","SPK-0258309","","","","","","","","",,,,,,,
"2018",":SPARK","","","","COC1=CC=C2N=CC=C(C[C@H](N)[C@@H]3CC[C@H](CO3)NCC3=NN=C4OCCSC4=C3)C2=N1","SPK-0258308","","","","","","","","",,,,,,,
"2019",":SPARK","","","","COC1=CC=C2N=CC=C(C[C@H](N)[C@@H]3CC[C@H](CO3)NCC3=NC=C4OCCSC4=C3)C2=N1","SPK-0258307","","","","","","","","",,,,,,,
"2020",":SPARK","","","","COC1=CC=C2N=CC(F)=C(C[C@H](N)[C@@H]3CC[C@H](CO3)NCC3=NC=C4OCCOC4=C3)C2=N1","SPK-0258306","","","","","","","","",,,,,,,
"2021",":PubChem","","3-[(1-hydroxy-3H-2,1-benzoxaborol-7-yl)oxy]propan-1-ol","25132451","","","SPK-0258449","","","https://pubchem.ncbi.nlm.nih.gov/compound/25132451","","","","",,,,,,,
"2022",":PubChem","","N-[3-[(1-hydroxy-3H-2,1-benzoxaborol-7-yl)oxy]propyl]acetamide","25131739","","","SPK-0258448","","","https://pubchem.ncbi.nlm.nih.gov/compound/25131739","","","","",,,,,,,
"2023",":PubChem","","N-[2-[[2-[(E)-2-(4-chlorophenyl)ethenyl]-6-methylquinazolin-4-yl]amino]ethyl]acetamide","139497067","","","SPK-0258430","","","https://pubchem.ncbi.nlm.nih.gov/compound/139497067","","","","",,,,,,,
,,,,,,,,,,,,,,,"1012","1073","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1012","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1073","1128","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1012","1166","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1012","1194","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1012","1149","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1012","1138","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1012","1139","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1013","1096","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1013","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1096","1129","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1013","1131","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1013","1209","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1013","1169","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1013","1172","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1013","1153","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1014","1077","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1014","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1077","1127","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1014","1131","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1014","1168","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1014","1178","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1014","1203","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1014","1154","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1014","1142","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1014","1153","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1015","1087","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1015","1126","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1087","1126","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1015","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1015","1209","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1015","1154","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1016","1073","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1016","1132","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1073","1132","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1016","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1016","1187","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1016","1181","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1016","1183","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1016","1143","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1017","1049","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1017","1132","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1049","1132","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1017","1175","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1017","1184","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1017","1181","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1017","1151","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1017","1137","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1017","1147","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1018","1075","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1018","1126","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1075","1126","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1018","1191","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1018","1153","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1018","1144","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1019","1064","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1019","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1064","1127","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1019","1194","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1019","1178","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1019","1153","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1019","1151","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1020","1048","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1020","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1048","1130","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1020","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1020","1190","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1020","1180","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1020","1191","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1020","1143","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1021","1050","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1021","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1050","1128","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1021","1209","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1021","1189","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1021","1181","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1021","1142","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1022","1052","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1022","1131","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1052","1131","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1022","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1022","1178","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1022","1180","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1022","1159","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1022","1154","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1022","1149","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1022","1152","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1023","1073","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1023","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1073","1130","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1023","1203","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1023","1165","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1023","1191","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1023","1146","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1023","1141","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1023","1153","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1024","1092","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1024","1131","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1092","1131","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1024","1188","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1024","1209","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1024","1145","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1024","1143","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1025","1077","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1025","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1077","1129","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1025","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1025","1178","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1025","1152","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1025","1147","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1026","1077","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1026","1132","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1077","1132","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1026","1176","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1026","1158","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1026","1138","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1027","1070","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1027","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1070","1127","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1027","1132","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1027","1177","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1027","1149","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1028","1063","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1028","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1063","1128","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1028","1180","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1028","1195","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1028","1176","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1028","1151","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1028","1154","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1029","1050","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1029","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1050","1130","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1029","1181","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1029","1176","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1029","1166","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1029","1138","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1029","1155","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1030","1084","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1030","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1084","1129","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1030","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1030","1176","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1030","1189","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1030","1173","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1030","1155","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1030","1142","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1031","1060","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1031","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1060","1127","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1031","1132","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1031","1206","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1031","1172","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1031","1178","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1031","1140","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1031","1145","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1032","1090","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1032","1130","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1090","1130","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1032","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1032","1200","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1032","1187","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1032","1158","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1032","1149","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1033","1094","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1033","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1094","1128","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1033","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1033","1181","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1033","1183","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1033","1143","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1033","1141","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1034","1050","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1034","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1034","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1034","1163","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1034","1188","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1034","1141","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1034","1149","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1035","1081","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1035","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1081","1128","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1035","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1035","1174","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1035","1149","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1036","1099","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1036","1129","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1099","1129","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1036","1132","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1036","1162","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1036","1148","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1036","1156","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1037","1092","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1037","1127","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1092","1127","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1037","1207","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1037","1166","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1037","1173","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1037","1151","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1037","1147","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1037","1137","WORKS_WITH","","","",""
,,,,,,,,,,,,,,,"1038","1059","WORKS_AT","","","",""
,,,,,,,,,,,,,,,"1038","1128","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1059","1128","SUPERVISES","","","",""
,,,,,,,,,,,,,,,"1038","1126","IS_INVOLVED_IN","","","",""
,,,,,,,,,,,,,,,"1038","1181","HAS_SKILL","","","",""
,,,,,,,,,,,,,,,"1038","1187","HAS_SKILL","","","",""
